,Train_y,Train_DT,Train_RF,Train_NL,Train_SVR,Train_ANN
77,2.079906619,2.2052028331428577,2.2156445135306355,2.2671781246664677,2.1671362738105455,2.3635488
139,1.282250297,1.3229709131666667,1.6679603039061066,2.128825954435695,2.0576742766995086,1.9520402
129,4.35122775,4.35122775,4.2689240769158685,4.038548115077458,4.016796109307769,4.675631
303,2.579437236,2.4555227255128202,2.3957888263196647,2.338907513288775,2.686049195826595,2.8810525
210,2.79393714,2.79393714,2.3712790690358188,2.145403746413984,2.0263510760181593,2.4141622
292,3.535060164,3.4994052576666665,3.551863882553541,3.2934670756782305,3.418249457958146,3.4876428
218,1.307402671,1.3229709131666667,1.5237025623503488,1.9123735601297112,2.0403675666725296,1.8864074
353,4.102276855,4.102276855,4.150632822220794,3.5845778970453415,3.502296108453082,3.4681954
336,2.966190667,2.802281549,2.6264494551171778,2.730107124582653,2.2259660090670583,2.5367417
421,2.107381734,2.2052028331428577,2.2546421792882665,2.4052930894962836,2.299058803081764,2.57017
428,2.817887787,2.8156586800000003,2.8801171393799843,2.7613016195363427,2.8469566719920594,3.1657205
23,3.251062505,3.304078659285714,3.3369813393206744,3.5168082366706708,3.6075103748328257,3.9999413
326,2.761563438,2.802281549,2.398814488884733,2.3441494077770377,2.145615604101313,2.2428384
171,3.0293955230000003,2.2052028331428577,2.3243431054362267,2.0953584753329624,2.242946873956623,2.5014825
278,3.627657951,3.6985738142000004,3.699237759467526,3.8711067449081105,3.351755985744101,3.3870797
372,3.6251195239999996,3.6118480054999997,3.4339615822488168,3.213593147307191,3.44917362889958,3.4118524
87,3.398050679,3.271116113,3.3215944067535874,2.98321958617134,3.612685869814715,3.711535
241,3.4724311510000003,3.4854543535,3.5307090476820924,3.272006549726032,3.5150207452269675,3.5312295
80,2.11454185,2.4555227255128202,2.357948443221052,2.384442572255609,2.419074525801172,2.6627297
42,2.071867948,2.071867948,2.234791103601285,2.1122855926686706,2.597905437385521,2.8019242
106,2.431759403,2.4453337790000003,2.550658785694948,2.4427324879391668,2.951614711940517,3.0629373
212,2.7615827889999998,2.7773235400000003,2.424471166722329,2.2094419945607955,2.110533849030564,2.15206
119,3.634461125,3.4854543535,3.5145708161214086,3.311405031363429,3.606312181781736,3.6281457
405,3.460796963,3.460796963,3.2130105220490517,3.0398424000900386,2.967865097139884,3.0521493
283,2.5097133819999997,2.5097133819999997,2.957486899617301,2.9357796669990845,3.0109909213291943,3.1695123
330,2.601919208,2.601919208,2.2655889901811626,2.284410929610128,2.033801034753058,2.3765225
380,2.365207162,2.2052028331428577,2.2546421792882665,2.3569318668212107,2.2173714178922954,2.4368386
142,2.354893834,2.2052028331428577,2.2546421792882665,2.2529895818982473,2.218961150735361,2.4412007
359,2.639848464,2.639848464,2.912111982731753,2.756169727893284,2.9456227603234812,3.1150231
414,2.4994994740000003,2.2052028331428577,2.3360727431597765,2.295542485787405,2.338761374693999,2.5959077
370,3.4902770239999996,3.4854543535,3.4402905735902265,3.197783393959024,3.4946003069984957,3.4730706
83,2.632827586,2.4555227255128202,2.366345811090044,2.4885375203428035,2.5204563058444873,2.7727876
82,2.3747410490000003,2.4555227255128202,2.4633585681042924,2.5217944525653975,2.7580080264042093,2.9197183
323,2.1309041840000003,2.1309041840000003,2.2515546307106598,2.208154269504475,1.975671808676037,2.2427735
116,2.564110531,2.564110531,2.813355896338757,2.9154116178891387,3.133042974443072,3.219027
357,3.281668007,3.1898295628,2.9817415901048014,2.783895183504254,3.1607580679525165,3.1914086
272,3.6355739039999997,3.6355739039999997,3.3742519203677737,3.278742151068415,2.9393056211521373,3.300959
257,2.1839472559999997,2.4555227255128202,2.394171520274552,2.3851217990125333,2.4784474053210883,2.7299943
148,2.041259995,2.2052028331428577,2.284543171273505,2.368932545835446,2.244487382348542,2.525477
128,4.171346683,4.171346683,4.192293958601521,3.960865799089615,3.82840589098602,4.5200067
389,2.323079215,2.2052028331428577,2.2649513921880624,2.507539177280635,2.210166007238844,2.4222398
145,2.095240949,2.2052028331428577,2.2670477075002995,2.3007581628648976,2.2378242142896565,2.5050874
164,3.713705128,3.6985738142000004,3.7870299929538507,3.542474878990295,3.5174756957175126,3.5106606
216,1.181742199,1.181742199,1.4050114029388652,2.101028089616075,2.016709879876441,1.38903
313,2.508916155,2.4555227255128202,2.428925018474133,2.4023741590934113,2.517736933849179,2.7570748
57,3.526820827,3.526820827,3.445383698016655,3.5537554145483865,3.714061315669524,4.340197
314,2.534905931,2.534905931,2.548796988048411,2.570653974295646,2.854921205888927,3.0451226
198,2.8466594130000002,2.8466594130000002,3.25885529398718,3.2982061779452545,3.6546457571357562,4.2178063
422,2.34048632,2.2052028331428577,2.2546421792882665,2.4099896091981856,2.2577678767148446,2.7284684
76,2.2045959969999998,2.4555227255128202,2.4633585681042924,2.447469274139073,2.7558759578832768,2.935885
39,2.01579924,2.0152978913333333,2.2643882962932183,1.911786378873436,2.3937381549528465,2.6407876
282,4.445289418,4.445289418,4.125374073593889,4.046058168376628,3.490223380721789,3.511149
209,2.7090569060000003,2.7090569060000003,2.359952634543706,2.0284991131422787,2.048079641401604,2.079331
344,2.58665295,2.651404830857143,2.4913399968477568,2.7235989255041213,2.418175836421583,2.6862512
334,3.2521720380000003,3.2632375325,2.5610427223372505,2.7677065100557163,2.3695176246878344,2.6387887
395,2.050433687,2.4555227255128202,2.5182245974447053,2.4675107283296738,2.439773708006776,2.6943917
275,3.942931138,3.942931138,3.55566397720158,3.6055600868848385,3.297269249724922,3.2627969
178,1.3407302140000001,1.3229709131666667,1.7475879128603422,2.0835750018012122,2.0653538722284357,2.036738
342,2.025375919,2.0337846545,2.3212508479969984,2.745157577507407,2.3118180974003093,2.5694757
335,3.2743030269999998,3.2632375325,2.8329976798869247,2.948465918549533,2.3956770936622296,2.7237
101,1.40362588,2.2052028331428577,1.9320910683678292,2.1602274726009947,2.2474450057447872,2.5072503
311,2.516309208,2.4555227255128202,2.4485372451203884,2.419574081636646,2.760262664712068,2.9590173
172,1.849098154,1.849098154,2.142718794179708,2.0498826543412614,2.0371893277676176,1.9885297
376,2.2653378319999997,2.2052028331428577,2.24765013595628,2.238967423414519,2.168055573350778,2.3073487
117,3.2758675889999997,3.1898295628,3.1444362844552853,3.1285410749687506,3.143133993132768,3.165606
232,3.245762946,3.173151789333333,3.1522789025896594,2.917190837533968,2.977669945360781,3.0623956
121,3.648396982,3.6985738142000004,3.579173215565474,3.390542167895851,3.619553681879341,3.7773767
214,0.926877063,0.926877063,1.13376420882874,1.9436385231092137,2.000854083679205,1.1425662
246,2.7165587710000003,2.4555227255128202,2.357948443221052,2.189567516963799,2.3654569287690106,2.6258988
252,2.064914881,2.2052028331428577,2.2546421792882665,2.2258103005725127,2.2980219782493134,2.554583
392,2.984576645,3.0560852450000002,2.408062138528829,2.766914026318637,2.2248540089935074,2.5175614
291,3.6980291189999996,3.4994052576666665,3.551863882553541,3.440435887045573,3.3989758373619243,3.53406
124,4.536965854,4.536965854,4.209708157388046,3.958794422510528,4.01980097123305,4.6639123
355,4.277895727,4.277895727,4.065495260653405,3.688342007613879,3.312744794437663,3.3538995
10,3.23225335,3.2982315655,2.837731378733151,2.7910755532227194,2.831465027777203,2.9744897
54,2.043099174,2.0460580239999997,2.1952219893006673,2.455351813447254,2.6363716491191274,2.8443131
378,2.643409108,2.2052028331428577,2.329345377603572,2.384982118240486,2.2398536796623394,2.7270303
321,2.15679234,2.15679234,2.171523092732882,2.0989992139979874,1.9932295100719597,1.6727195
140,1.6076767680000001,1.6555502560000002,2.106731754439885,2.155917523552092,2.0786819487625334,2.0506158
379,1.85607362,1.85607362,2.0900715402851553,2.235359481524349,2.0882210421837972,2.075396
29,4.206663161,4.219341352833333,4.093996788304282,4.064846382965263,4.179754718920087,5.0422235
130,4.125665261,4.125665261,4.134503885212689,4.010843124829857,3.7142753357133307,4.4098077
60,3.763531762,3.763531762,3.5794468682190814,3.674287918552051,3.613083138560341,4.2069726
205,3.963501945,3.963501945,4.062388527558081,4.152668175829702,3.9680894530878605,5.6219964
14,2.1134652959999998,2.4555227255128202,2.5216251460714756,2.6555808191638333,2.4735265597963587,2.7196603
319,2.655383125,2.4555227255128202,2.5084320997216594,2.5142800737170132,2.5177760746327817,2.7868028
343,2.7985407660000003,2.651404830857143,2.609404473041977,2.7438928584520044,2.419518740952775,2.6632524
288,3.234892592,3.304078659285714,2.9881926844665205,2.960588029905602,2.839708730540084,2.995417
280,4.044151447,4.044151447,3.9838375369599475,3.9489736062868213,3.5311954712339273,3.5032296
184,1.877856648,2.2052028331428577,2.1286102812701455,2.2465912354567967,2.2995251060298476,2.5622392
188,2.1415160159999997,2.4555227255128202,2.3253219821387106,2.3804496964228425,2.3533796125910844,2.6749558
424,2.8003419139999997,2.4555227255128202,2.7724524877670977,2.691796286130846,2.797871359503923,2.9482827
192,2.777035048,2.777035048,2.9580269472605107,3.06961751135455,3.612493685003812,3.982348
236,3.152501028,3.173151789333333,3.2000861364440008,2.883063917207955,2.9080378881481814,3.0225396
285,2.8178728310000003,2.820123049333333,2.6483702305740278,2.670886788492088,2.5145236273005414,2.8346353
157,2.5858482119999997,2.5267436500000002,2.814457826251944,2.9635886367859205,2.771609307561539,2.9331918
49,2.337210503,2.337210503,2.450531702622824,2.3700990866055145,2.8096969190305647,2.949862
204,3.778883693,3.778883693,3.9545340872101717,4.257752800386322,3.9445195723820463,5.800677
150,2.3176968469999997,2.2052028331428577,2.452430499585914,2.406659213644592,2.2665396009123957,2.5596414
297,2.05616289,2.05616289,2.529453023621438,3.272522036293579,3.210740859872397,3.2226892
264,1.9210160619999999,1.9170138789999998,2.5811851775251076,2.6375087769120347,2.4209461361534292,2.7013535
366,3.421305096,3.4854543535,3.430188096623994,3.208574013230531,3.483162034202023,3.4363961
190,2.872647422,2.872647422,2.9779557590971195,3.1809800112222506,3.7361156772116684,4.3629937
161,3.548493992,3.4994052576666665,3.504296674899585,3.405394448039748,3.4545900531674207,3.4085793
74,4.227800018,4.227800018,4.255713161574641,4.199276532854877,3.875742356500817,4.568255
144,2.094344074,2.2052028331428577,2.284506344122091,2.3044282113127084,2.2092768880876297,2.4596353
169,4.3259767060000005,4.3259767060000005,4.218177970439935,3.678530837527373,3.555131433416895,3.5841546
99,1.8640205730000001,2.2052028331428577,2.225512770442951,2.16451571547253,2.3243598667991,2.6450524
383,2.12900363,2.2052028331428577,2.2319384071786295,2.3525890284230657,2.1745971178436894,2.3196206
15,2.761313662,2.4555227255128202,2.5029383827548037,2.636089947920367,2.4127287649321087,2.8558908
43,1.9716875530000002,1.9716875530000002,2.273261375526935,2.130178765804618,2.604277041829772,2.82379
58,3.4037192519999997,3.304078659285714,3.476742317064509,3.4275222110892996,3.6149226203401725,3.8751702
338,1.8821777080000002,2.0337846545,2.4520772682668177,2.756931485748132,2.413114684940116,2.6670442
167,4.084831927,4.084831927,4.095333788289313,3.636116708075357,3.615446184017992,3.6990838
220,1.322342986,1.3229709131666667,1.5632182178936493,2.0444335144196275,2.0392331811628144,1.8821244
174,2.138309405,2.2052028331428577,2.1878514853785704,2.1332880911900878,2.2778951048299096,2.5316758
267,3.6387261389999996,3.6387261389999996,3.371286496988042,3.197127787439551,2.9552252329487705,3.1644158
75,1.892995375,1.892995375,2.191156893281585,2.2401735359964325,2.3312913457507816,2.6462464
147,2.256808983,2.2052028331428577,2.26912299030103,2.2602599826453753,2.253355818007002,2.6232934
399,2.537120061,2.651404830857143,2.5613263123620027,2.6951385095695004,2.501293339006502,2.7341714
429,3.121191394,3.173151789333333,3.1511940557449667,2.874418572332508,3.0631236008187313,3.1242929
255,2.5140592059999998,2.4555227255128202,2.366345811090044,2.371826481151026,2.545932820339804,2.7710366
6,2.800573123,2.2052028331428577,2.2999265250945657,2.3298436947853842,2.2895259023765964,2.5447183
152,3.3356780130000003,3.304078659285714,3.338968527541314,2.981447570094585,3.272473385637698,3.2580285
226,1.9130116959999999,1.9170138789999998,2.1321134811644415,2.3536531372831666,2.298017082744764,2.6454453
215,0.8274340929999999,0.8274340929999999,1.2138333955462004,2.0511063145217774,1.9961064220542615,1.2888818
98,2.10625,2.2052028331428577,2.1757906857742877,2.122358200295552,2.2508133459022166,2.4954133
248,2.527527419,2.2052028331428577,2.303979338452909,2.2054303239832,2.322880046827969,2.6037354
276,3.913118395,3.913118395,3.6451390424016354,3.63425255801386,3.3413447381678005,3.3503366
105,2.493400653,2.4953595775,2.541020195394421,2.409452730762303,2.8418893520846162,2.9750772
183,1.9058221340000001,2.2052028331428577,2.2945229273139094,2.2837657884479734,2.313169427001729,2.5786119
244,4.033330809,4.033330809,3.9949565850466358,3.8617816802625713,3.618521276318209,3.8281274
249,2.212743075,2.2052028331428577,2.3193999563763783,2.176990946241232,2.260531780916122,2.5157151
118,3.0335859839999997,3.0335859839999997,3.208621877577165,3.095026856022982,3.253717051559033,3.2402444
206,4.041467323,4.041467323,4.050656271959933,4.2501559859314755,3.947314990311735,5.8838067
112,2.727091086,2.727091086,2.6995851359163656,2.604278724671297,3.254791913514531,3.2621484
16,3.3356290339999997,3.0577677525999998,2.743136581639165,2.9284776236134844,2.714154504933273,2.9031777
304,2.218248021,2.4555227255128202,2.4305423245192457,2.3499552454530077,2.7364167033554954,2.9315057
402,2.605934601,2.651404830857143,2.495196023694715,2.6537638447513876,2.370861382188157,2.6432595
19,3.5671750610000004,3.5671750610000004,3.3613204185423284,3.6613459362473817,4.066737283835813,4.7418084
230,3.260990067,3.0577677525999998,2.6758197704014157,2.7163762600396906,2.600335751554969,2.8108544
7,2.3904787990000003,2.2052028331428577,2.221908642770599,2.253682823272615,2.1730855311526196,2.3709302
329,2.234319331,2.234319331,2.159999338293194,2.2894038535967765,2.075138360316512,2.0432916
160,3.47548716,3.4994052576666665,3.5310708184309765,3.284925953637207,3.2731642920023174,3.387713
351,3.297713265,3.297713265,3.369624215504204,3.4789640823184884,3.1705246271828167,3.261332
134,2.7090476580000002,2.2052028331428577,2.301336622518744,2.0596355206640427,2.0991446444104445,2.1281457
400,2.5752167740000003,2.651404830857143,2.5799237465778186,2.7014824632820007,2.610232430616169,2.8187318
46,1.5569788219999998,1.5569788219999998,2.0674644062987855,2.09369619178321,2.419480688346312,2.715056
122,3.394040533,3.4854543535,3.4235022166429654,3.2604549286105042,3.5441600379595095,3.6753564
310,2.582324888,2.4555227255128202,2.4130836878974544,2.40684772658241,2.656898261617503,2.8536134
