,Count,Minimum,Maximum,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile,District,Year,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare),Month
1042,27279,0.0439,0.5264,0.1200942,0.055933699999999996,0.0031285999999999996,0.1349,0.2138,0.1074,0.0439,0.0823,JODHPUR,2009,Rabi       ,41501,81665,1.967783908821474,01
1044,27279,0.033,0.4943,0.10894619999999999,0.051385400000000005,0.0026405,0.1196,0.18600000000000003,0.0971,0.033,0.0753,JODHPUR,2010,Rabi       ,53143,132805,2.4990120994298404,01
1046,27279,0.0543,0.4685,0.1355471,0.0463142,0.0021449999999999998,0.1502,0.2157,0.125,0.0543,0.1065,JODHPUR,2011,Rabi       ,59285,149046,2.5140592055325968,01
1048,27279,0.0567,0.434,0.1401905,0.0328668,0.0010802,0.15495,0.2105,0.1356,0.0644,0.1179,JODHPUR,2012,Rabi       ,50154,136352,2.7186665071579537,01
1050,27279,0.0437,0.4994,0.1440062,0.0426968,0.001823,0.1608,0.2301,0.138,0.0469,0.1146,JODHPUR,2013,Rabi       ,60974,133164,2.183947256207564,01
1052,27279,0.0481,0.47600000000000003,0.14846020000000001,0.0523538,0.0027409,0.17265,0.2684,0.1393,0.0481,0.1088,JODHPUR,2014,Rabi       ,67879,152460,2.2460554810766222,01
1054,27279,0.047,0.4869,0.1467266,0.050712,0.0025716999999999997,0.1704,0.2641,0.14300000000000002,0.047,0.1079,JODHPUR,2015,Rabi       ,67781,130806,1.9298328440123336,01
1056,27279,0.0566,0.4852,0.1517795,0.0498908,0.0024890999999999997,0.1698,0.2475,0.1394,0.0566,0.11800000000000001,JODHPUR,2016,Rabi       ,69216,136221,1.9680565187239945,01
1058,27279,0.0539,0.5462,0.1604104,0.0605433,0.0036655,0.1891,0.2999,0.149,0.0539,0.1152,JODHPUR,2017,Rabi       ,77939,180677,2.31818473421522,01
1060,27279,0.0436,0.4947,0.1536573,0.057084699999999995,0.0032587,0.179,0.281,0.1483,0.0436,0.1109,JODHPUR,2018,Rabi       ,66071,150969,2.2849510375202438,01
1062,27279,0.0354,0.4384,0.1336575,0.0445238,0.0019824,0.153,0.2295,0.126,0.0354,0.102,JODHPUR,2019,Rabi       ,63675,149730,2.351472320376914,01
