,Oct_Minimum,Oct_Maximum,Oct_Mean,Oct_Standard Deviation,Oct_Variance,Oct_Upper Quartile,Oct_Upper 1.5 IQR,Oct_Median,Oct_Lower 1.5 IQR,Oct_Lower Quartile,Oct_District,Oct_Year,Nov_Minimum,Nov_Maximum,Nov_Mean,Nov_Standard Deviation,Nov_Variance,Nov_Upper Quartile,Nov_Upper 1.5 IQR,Nov_Median,Nov_Lower 1.5 IQR,Nov_Lower Quartile,Nov_District,Nov_Year,Dec_Minimum,Dec_Maximum,Dec_Mean,Dec_Standard Deviation,Dec_Variance,Dec_Upper Quartile,Dec_Upper 1.5 IQR,Dec_Median,Dec_Lower 1.5 IQR,Dec_Lower Quartile,Dec_District,Dec_Year
246,0.1503,0.725,0.3529815,0.0925494,0.0085654,0.3983,0.5681,0.3406,0.1503,0.285,Alwar,2015,0.1575,0.6408,0.3132069,0.0815645,0.0066528,0.3559,0.5122,0.2981,0.1575,0.2517,Alwar,2015,0.1513,0.7681,0.4525203,0.1103609,0.0121795,0.5334,0.7681,0.4444,0.1513,0.3657,Alwar,2015
247,0.085,0.7991,0.3744441,0.1308642,0.0171254,0.4235,0.629,0.3363,0.085,0.2862,Alwar,2016,0.1602,0.7255,0.3620349,0.1007148,0.0101435,0.412,0.6011,0.3399,0.1602,0.2858,Alwar,2016,0.1679,0.7476,0.4767671,0.0951246,0.0090487,0.5505,0.7476,0.4778,0.1862,0.4031,Alwar,2016
248,0.1589,0.6585,0.3041694,0.0729904,0.0053276,0.3392,0.4668,0.2936,0.1589,0.254,Alwar,2017,0.1723,0.5873,0.3036862,0.0567586,0.0032215,0.3324,0.4333,0.2955,0.1723,0.2651,Alwar,2017,0.1776,0.7563,0.4536752,0.1198204,0.0143569,0.55215,0.7563,0.4493,0.1776,0.3495,Alwar,2017
249,0.1154,0.7963,0.4220434,0.1203631,0.0144873,0.47805,0.6795,0.4012,0.1787,0.3437,Alwar,2018,0.1834,0.7131,0.3679259,0.0802101,0.0064337,0.4131,0.5695,0.3563,0.1834,0.3088,Alwar,2018,0.2066,0.7406,0.4829334,0.0992115,0.0098429,0.56155,0.7406,0.4845,0.2066,0.4049,Alwar,2018
250,0.1765,0.8176,0.4235457,0.1293723,0.0167372,0.4855,0.7058,0.3995,0.1765,0.3384,Alwar,2019,0.1931,0.7951,0.3809723,0.1134107,0.012862,0.42655,0.6135,0.3481,0.1931,0.3014,Alwar,2019,0.2072,0.7822,0.5222061,0.1018552,0.0103745,0.6009,0.7822,0.5253,0.2163,0.4463,Alwar,2019
251,0.1713,0.7734,0.3499278,0.1203605,0.0144867,0.38645,0.5579,0.3123,0.1713,0.2721,Alwar,2020,0.1907,0.6785,0.3643511,0.0878566,0.0077188,0.42035,0.6036,0.342,0.1907,0.2977,Alwar,2020,0.1978,0.7185,0.4459958,0.0961143,0.009238,0.51755,0.7185,0.4424,0.1978,0.37395,Alwar,2020
252,-0.1853,0.6861,0.4103109,0.0792938,0.0062875,0.456225,0.5894,0.4086,0.2382,0.3672,Banswara,2000,-0.1971,0.4984,0.2927587,0.0563868,0.0031795,0.324725,0.4194,0.29155,0.1678,0.2616,Banswara,2000,-0.1954,0.661,0.2757662,0.0601887,0.0036227,0.30225,0.3945,0.2689,0.153,0.2407,Banswara,2000
253,-0.1926,0.6567,0.3828815,0.078298,0.0061306,0.429,0.5701,0.3787,0.1942,0.3346,Banswara,2001,-0.1925,0.5882,0.3108117,0.0681202,0.0046404,0.3494,0.4691,0.3076,0.1548,0.2696,Banswara,2001,-0.1914,0.7711,0.3038503,0.0877192,0.0076947,0.3371,0.4686,0.28895,0.1207,0.2492,Banswara,2001
254,-0.1553,0.6405,0.3974906,0.0696838,0.0048558,0.4345,0.5497,0.3938,0.2427,0.3574,Banswara,2002,-0.1533,0.5131,0.3009967,0.0558549,0.0031198,0.3312,0.4249,0.299,0.1757,0.2686,Banswara,2002,-0.19,0.7712,0.2951413,0.0922298,0.0085063,0.3176,0.4323,0.2747,0.1282,0.2411,Banswara,2002
255,-0.1953,0.8123,0.5306173,0.0925582,0.008567,0.57315,0.6861,0.5342,0.384,0.4974,Banswara,2003,-0.2,0.6632,0.3867323,0.0817476,0.0066827,0.4287,0.549,0.3869,0.2274,0.34795,Banswara,2003,-0.195,0.7901,0.3648478,0.0893903,0.0079906,0.4054,0.5392,0.3601,0.1839,0.3161,Banswara,2003
256,-0.1573,0.7461,0.4903001,0.093516,0.0087452,0.5457,0.6986,0.4942,0.291,0.4426,Banswara,2004,-0.1977,0.6513,0.3710122,0.0854057,0.0072941,0.4224,0.5657,0.374,0.183,0.3265,Banswara,2004,-0.1921,0.681,0.3385672,0.080238,0.0064381,0.3857,0.5197,0.3421,0.1598,0.2945,Banswara,2004
257,-0.1923,0.7752,0.5547071,0.0957454,0.0091672,0.6099,0.7491,0.565,0.3767,0.5163,Banswara,2005,-0.1983,0.6598,0.374037,0.0834357,0.0069615,0.4197,0.5494,0.3773,0.2057,0.3331,Banswara,2005,-0.1913,0.6899,0.3507066,0.080404,0.0064648,0.3959,0.5304,0.3541,0.1716,0.3061,Banswara,2005
258,-0.1961,0.7864,0.5165313,0.0925295,0.0085617,0.559,0.6731,0.52085,0.3683,0.482675,Banswara,2006,-0.189,0.6806,0.3820545,0.0777122,0.0060392,0.4202,0.5365,0.38275,0.2271,0.3425,Banswara,2006,-0.192,0.7422,0.3749006,0.0872091,0.0076054,0.4267,0.5784,0.3789,0.1755,0.325475,Banswara,2006
259,-0.1969,0.7916,0.5456821,0.0915847,0.0083878,0.592225,0.7116,0.5528,0.3931,0.5125,Banswara,2007,-0.1935,0.6853,0.3867796,0.0795885,0.0063343,0.42865,0.552,0.3889,0.2245,0.3459,Banswara,2007,-0.196,0.7368,0.3619323,0.081488,0.0066403,0.4045,0.5328,0.3678,0.1949,0.31895,Banswara,2007
260,-0.1776,0.7227,0.4550788,0.0809467,0.0065524,0.5005,0.6288,0.4583,0.287,0.4148,Banswara,2008,-0.1666,0.5861,0.3581407,0.0671842,0.0045137,0.3957,0.5045,0.3616,0.2161,0.323,Banswara,2008,-0.1877,0.814,0.3653726,0.0947148,0.0089709,0.4137,0.5733,0.35875,0.1482,0.306425,Banswara,2008
261,-0.1897,0.775,0.4868404,0.0827495,0.0068475,0.5305,0.6519,0.4891,0.3263,0.4486,Banswara,2009,-0.1811,0.7025,0.387101,0.0770597,0.0059382,0.4262,0.5452,0.3861,0.2279,0.3468,Banswara,2009,-0.1414,0.8434,0.4149285,0.1063384,0.0113079,0.478,0.6763,0.4114,0.1466,0.345375,Banswara,2009
262,-0.1583,0.8539,0.5282641,0.0845097,0.0071419,0.5751,0.7058,0.5335,0.3574,0.4879,Banswara,2010,-0.2,0.6757,0.4001251,0.0717661,0.0051504,0.439,0.554,0.4028,0.2489,0.3622,Banswara,2010,-0.1889,0.7653,0.4060285,0.0798098,0.0063696,0.4528,0.5902,0.4076,0.2232,0.360875,Banswara,2010
263,-0.1907,0.7765,0.5261043,0.0936348,0.0087675,0.5788,0.7176,0.5312,0.3448,0.4848,Banswara,2011,-0.1854,0.6589,0.3733735,0.0769464,0.0059208,0.4184,0.5488,0.3791,0.2033,0.3313,Banswara,2011,-0.1947,0.7562,0.372883,0.0893436,0.0079823,0.4257,0.583,0.3799,0.1626,0.319675,Banswara,2011
264,-0.1936,0.8288,0.5910374,0.0959954,0.0092151,0.642825,0.7716,0.6032,0.428,0.556875,Banswara,2012,-0.2,0.6691,0.393121,0.074736,0.0055855,0.4365,0.5648,0.3948,0.222,0.3507,Banswara,2012,-0.1831,0.7007,0.3722437,0.0776943,0.0060364,0.419225,0.5525,0.381,0.196,0.329775,Banswara,2012
265,-0.198,0.8227,0.5939818,0.0844093,0.0071249,0.63775,0.7506,0.5993,0.4482,0.5618,Banswara,2013,-0.1872,0.7293,0.4646703,0.0804388,0.0064704,0.508775,0.6414,0.46475,0.2893,0.420325,Banswara,2013,-0.1736,1.0,0.417276,0.0764694,0.0058476,0.4636,0.5952,0.4207,0.2432,0.3753,Banswara,2013
266,-0.1597,0.7716,0.5023606,0.0967007,0.009351,0.5569,0.7025,0.5117,0.3144,0.4598,Banswara,2014,-0.1985,0.6757,0.3904714,0.0754381,0.0056909,0.4295,0.546,0.3906,0.2352,0.3517,Banswara,2014,-0.1883,0.7241,0.3792412,0.0796414,0.0063427,0.426,0.5585,0.385,0.2045,0.3374,Banswara,2014
267,-0.1959,0.7304,0.4535469,0.092278,0.0085152,0.509625,0.6617,0.4617,0.254,0.407375,Banswara,2015,-0.1944,1.0,0.3688933,0.0722087,0.0052141,0.4096,0.5252,0.3732,0.2173,0.332475,Banswara,2015,-0.1884,1.0,0.3738941,0.1047765,0.0109781,0.4212,0.5828,0.3661,0.1535,0.3132,Banswara,2015
268,-0.1813,0.8432,0.6139396,0.0886673,0.0078619,0.6594,0.7777,0.6194,0.4614,0.5801,Banswara,2016,-0.1986,0.7297,0.4432217,0.0841716,0.0070849,0.4918,0.6372,0.4431,0.2502,0.3947,Banswara,2016,-0.2,0.7063,0.4198618,0.0836571,0.0069985,0.4691,0.6093,0.42265,0.2361,0.375425,Banswara,2016
269,-0.1766,0.7676,0.5331015,0.0894473,0.0080008,0.5841,0.7167,0.5397,0.3642,0.4955,Banswara,2017,-0.1609,0.705,0.4045505,0.0751518,0.0056478,0.4475,0.5736,0.4065,0.2386,0.3634,Banswara,2017,-0.1881,0.8304,0.4407957,0.0954006,0.0091013,0.492,0.6438,0.4443,0.238,0.3903,Banswara,2017
270,-0.1977,0.8211,0.6054315,0.0876466,0.0076819,0.648,0.7559,0.6123,0.469,0.576,Banswara,2018,-0.1712,1.0,0.4286553,0.0767204,0.005886,0.4714,0.6004,0.4298,0.2544,0.3845,Banswara,2018,-0.1879,1.0,0.4229689,0.0899122,0.0080842,0.4694,0.6087,0.4232,0.2366,0.3761,Banswara,2018
271,-0.1434,0.8401,0.6414235,0.0785921,0.0061767,0.6836,0.7874,0.6498,0.5103,0.6142,Banswara,2019,-0.1809,0.7666,0.5006283,0.0855847,0.0073247,0.55,0.6918,0.505,0.3177,0.4554,Banswara,2019,-0.1871,0.8347,0.4819879,0.0927106,0.0085953,0.5321,0.678,0.4825,0.2891,0.4348,Banswara,2019
272,-0.1818,0.8082,0.5807213,0.0827329,0.0068447,0.6257,0.7481,0.5847,0.4225,0.5438,Banswara,2020,-0.1069,0.791,0.453474,0.0781165,0.0061022,0.4986,0.632,0.454,0.2751,0.409,Banswara,2020,-0.1937,0.8432,0.4732155,0.0998861,0.0099772,0.5234,0.675,0.468,0.2707,0.4223,Banswara,2020
273,-0.1322,0.8223,0.4500089,0.1055146,0.0111333,0.5088,0.7066,0.4291,0.1843,0.3769,Baran,2000,-0.1996,0.6461,0.3234652,0.0611961,0.003745,0.3494,0.447,0.3132,0.187,0.2843,Baran,2000,-0.1906,0.7938,0.3805129,0.1058744,0.0112094,0.4505,0.6773,0.3531,0.0904,0.2993,Baran,2000
274,-0.1671,0.7505,0.3996485,0.0897681,0.0080583,0.4364,0.5817,0.3786,0.1952,0.3395,Baran,2001,-0.1705,0.6964,0.3370285,0.0643659,0.004143,0.3655,0.4693,0.3251,0.1935,0.2963,Baran,2001,-0.145,0.7135,0.3784856,0.096991,0.0094072,0.4471,0.661,0.36,0.1127,0.3023,Baran,2001
275,-0.0684,0.7138,0.3135506,0.0687157,0.0047218,0.347925,0.4701,0.3038,0.1539,0.266475,Baran,2002,-0.1175,0.5553,0.2601437,0.0458294,0.0021003,0.2795,0.3531,0.2513,0.1612,0.2304,Baran,2002,-0.099,0.6664,0.2885103,0.0761569,0.0057999,0.3196,0.4434,0.2664,0.1347,0.237,Baran,2002
276,-0.1153,0.7976,0.4576294,0.1025993,0.0105266,0.5229,0.7337,0.4497,0.1805,0.382325,Baran,2003,-0.1826,0.6958,0.3733654,0.0765046,0.005853,0.4135,0.5519,0.3602,0.1852,0.3212,Baran,2003,-0.1552,0.7805,0.4296864,0.1217817,0.0148308,0.5269,0.7805,0.3983,0.0379,0.3301,Baran,2003
277,-0.1611,0.789,0.4032899,0.1038469,0.0107842,0.4542,0.6399,0.3812,0.1461,0.3304,Baran,2004,-0.1809,0.7531,0.3933081,0.0917063,0.0084101,0.4433,0.6151,0.3753,0.1665,0.32875,Baran,2004,-0.1342,0.7752,0.4634504,0.1433685,0.0205545,0.5913,0.7752,0.4514,0.0016,0.3335,Baran,2004
278,-0.1702,0.8319,0.4594193,0.1040341,0.0108231,0.5189,0.7115,0.4446,0.2011,0.3904,Baran,2005,-0.1775,0.7604,0.3872668,0.0800213,0.0064034,0.4347,0.5874,0.3771,0.1849,0.3329,Baran,2005,-0.1306,0.7475,0.4298905,0.1177625,0.013868,0.5238,0.7475,0.418,0.051,0.3298,Baran,2005
279,-0.1439,0.752,0.4070357,0.0946045,0.00895,0.4607,0.6444,0.3956,0.1586,0.3379,Baran,2006,-0.1174,0.7769,0.3882564,0.0902708,0.0081488,0.431325,0.5872,0.3719,0.1799,0.3274,Baran,2006,-0.1029,0.786,0.4467062,0.1377216,0.0189672,0.5678,0.786,0.4317,-0.0031,0.3229,Baran,2006
280,-0.1972,0.7629,0.4541,0.1019351,0.0103908,0.528,0.753,0.44,0.1522,0.377,Baran,2007,-0.1318,0.6449,0.3305391,0.0593494,0.0035224,0.3586,0.4595,0.3214,0.1915,0.2911,Baran,2007,0.1713,0.7763,0.4088422,0.1182231,0.0139767,0.4972,0.7763,0.3829,0.1713,0.3092,Baran,2007
281,-0.1305,0.7379,0.4230549,0.0846667,0.0071685,0.4807,0.6573,0.4066,0.1943,0.3625,Baran,2008,-0.0821,0.7358,0.3814317,0.0872723,0.0076165,0.4118,0.5436,0.3599,0.1943,0.3239,Baran,2008,-0.1223,0.7992,0.462731,0.1237768,0.0153207,0.5636,0.7992,0.4623,0.0408,0.3521,Baran,2008
282,-0.109,0.797,0.4495457,0.0948842,0.009003,0.5039,0.6795,0.442,0.2107,0.3866,Baran,2009,-0.0467,0.781,0.4097488,0.0924644,0.0085497,0.4625,0.6431,0.3975,0.1739,0.3419,Baran,2009,0.0201,0.7821,0.4786201,0.1226577,0.0150449,0.5774,0.7821,0.4878,0.1104,0.3731,Baran,2009
283,-0.0731,0.77,0.4028113,0.09285,0.0086211,0.4543,0.6328,0.3828,0.1604,0.3353,Baran,2010,-0.1271,0.7337,0.3618802,0.0895931,0.0080269,0.3948,0.5356,0.3377,0.1772,0.3007,Baran,2010,-0.0316,0.8415,0.4433188,0.1150169,0.0132289,0.5327,0.7798,0.4325,0.1507,0.3505,Baran,2010
284,-0.1547,0.7842,0.4224959,0.0898527,0.0080735,0.4702,0.6339,0.4055,0.197,0.3609,Baran,2011,-0.1837,0.6932,0.341922,0.0744345,0.0055405,0.3748,0.4972,0.3282,0.1728,0.2929,Baran,2011,-0.1335,0.7119,0.406196,0.0957491,0.0091679,0.471825,0.6826,0.3931,0.1215,0.3309,Baran,2011
285,-0.0345,0.8251,0.5392885,0.1053041,0.0110889,0.6142,0.8251,0.54775,0.2367,0.4628,Baran,2012,-0.0455,0.7088,0.351626,0.0763454,0.0058286,0.3827,0.5038,0.3366,0.1892,0.3016,Baran,2012,-0.1802,0.7433,0.4298347,0.111575,0.012449,0.516,0.7433,0.4137,0.0731,0.337,Baran,2012
286,-0.1713,0.8006,0.4302583,0.0974122,0.0094891,0.4812,0.6606,0.4166,0.2063,0.3616,Baran,2013,-0.1462,0.7364,0.3562353,0.0821669,0.0067514,0.3919,0.5271,0.3429,0.1677,0.3016,Baran,2013,-0.1719,0.8391,0.5089461,0.1410668,0.0198998,0.6269,0.8391,0.513,0.0519,0.38,Baran,2013
287,-0.136,0.7861,0.4050524,0.0925158,0.0085592,0.4473,0.5997,0.3972,0.1947,0.3457,Baran,2014,-0.1032,0.6859,0.3711352,0.083682,0.0070027,0.41635,0.5725,0.3546,0.1561,0.3121,Baran,2014,0.0011,0.8338,0.4908663,0.1390021,0.0193216,0.6041,0.8338,0.4973,0.0314,0.367275,Baran,2014
288,-0.1211,0.7549,0.3667215,0.0859508,0.0073875,0.4021,0.5398,0.3493,0.1717,0.3099,Baran,2015,-0.1718,0.7214,0.3292098,0.0657657,0.0043251,0.3546,0.4543,0.3194,0.1887,0.288075,Baran,2015,-0.0092,0.8302,0.4521031,0.1373498,0.018865,0.5676,0.8302,0.43735,-0.0092,0.3299,Baran,2015
289,-0.1948,0.8234,0.4290983,0.1000181,0.0100036,0.4801,0.6634,0.4166,0.1871,0.3579,Baran,2016,-0.1731,0.7434,0.3451215,0.0794265,0.0063086,0.3763,0.4994,0.33,0.1717,0.2942,Baran,2016,-0.1541,0.8076,0.4519391,0.1136079,0.0129067,0.541525,0.8076,0.44715,0.1094,0.3586,Baran,2016
290,-0.1217,0.7756,0.3842825,0.0949281,0.0090113,0.4376,0.6225,0.3682,0.1428,0.3143,Baran,2017,-0.048,0.6962,0.3477183,0.0712559,0.0050774,0.3817,0.5082,0.3351,0.1769,0.2973,Baran,2017,0.0463,0.8105,0.4698536,0.1367125,0.0186903,0.5881,0.8105,0.4627,0.0463,0.3479,Baran,2017
291,-0.1555,0.8282,0.4728593,0.0952726,0.0090769,0.530325,0.7192,0.4603,0.2176,0.4044,Baran,2018,-0.1297,0.7696,0.3686078,0.0851149,0.0072445,0.4065,0.5461,0.3551,0.1763,0.3133,Baran,2018,-0.017,0.8539,0.5107286,0.1452057,0.0210847,0.6394,0.8539,0.5036,0.0188,0.382,Baran,2018
292,-0.1873,0.8358,0.5165514,0.097844,0.0095734,0.5784,0.7808,0.5041,0.2413,0.4434,Baran,2019,-0.1501,0.7576,0.3868162,0.0941,0.0088548,0.4318,0.5982,0.3701,0.1643,0.3207,Baran,2019,-0.1099,0.8711,0.5357077,0.1333321,0.0177774,0.6437,0.8711,0.5292,0.1163,0.4247,Baran,2019
293,-0.1325,0.8019,0.4035528,0.0989743,0.0097959,0.4597,0.6586,0.3847,0.133,0.3271,Baran,2020,-0.0477,0.7546,0.3929291,0.0978823,0.009581,0.4455,0.632,0.368,0.1382,0.3211,Baran,2020,-0.0341,0.8342,0.4883399,0.1231848,0.0151745,0.5856,0.8342,0.4903,0.0914,0.3876,Baran,2020
294,-0.1772,0.4155,0.1703696,0.0320047,0.0010243,0.1882,0.2428,0.1695,0.0972,0.1518,Barmer,2000,-0.0369,0.457,0.1491288,0.0282629,0.0007988,0.1617,0.2059,0.1466,0.088,0.1322,Barmer,2000,0.052,0.6554,0.1409008,0.0316893,0.0010042,0.1506,0.1917,0.136,0.0821,0.1232,Barmer,2000
295,0.0169,0.4425,0.1854047,0.0344024,0.0011835,0.2053,0.2691,0.1851,0.0989,0.1627,Barmer,2001,0.0414,0.3777,0.1656243,0.0308727,0.0009531,0.1829,0.2375,0.1636,0.0919,0.1465,Barmer,2001,0.0449,0.4851,0.1558467,0.0300049,0.0009003,0.1702,0.22,0.1525,0.0872,0.137,Barmer,2001
296,0.0323,0.4443,0.1149035,0.0297906,0.0008875,0.1295,0.1814,0.1094,0.0441,0.0949,Barmer,2002,0.0545,0.3465,0.1126822,0.0268077,0.0007187,0.1261,0.1719,0.1076,0.0545,0.0955,Barmer,2002,0.0517,0.5853,0.1096437,0.0296443,0.0008788,0.1206,0.1632,0.1032,0.0517,0.0922,Barmer,2002
297,-0.1232,0.5238,0.2413458,0.0371177,0.0013777,0.2616,0.3279,0.2372,0.1514,0.2174,Barmer,2003,0.0508,0.4601,0.2036133,0.033415,0.0011166,0.2208,0.2794,0.1975,0.1235,0.1817,Barmer,2003,0.0597,0.6889,0.193867,0.0376729,0.0014192,0.2112,0.2731,0.186,0.1085,0.1699,Barmer,2003
298,0.0486,0.5332,0.1798303,0.0525036,0.0027566,0.2147,0.3308,0.181,0.0486,0.1372,Barmer,2004,0.0473,0.4788,0.1662175,0.0387194,0.0014992,0.1864,0.2558,0.1619,0.0709,0.1401,Barmer,2004,0.0581,0.5887,0.151068,0.0396895,0.0015753,0.1647,0.2211,0.1445,0.0707,0.1271,Barmer,2004
299,0.0641,0.6327,0.1820267,0.0548132,0.0030045,0.2166,0.3268,0.1751,0.0641,0.143,Barmer,2005,0.0469,0.4419,0.1496375,0.0397094,0.0015768,0.1729,0.2496,0.1431,0.0469,0.1217,Barmer,2005,0.0555,0.6475,0.1367976,0.0409867,0.0016799,0.1551,0.2218,0.128,0.0555,0.1106,Barmer,2005
300,-0.1579,0.5726,0.219471,0.0509938,0.0026004,0.2527,0.3568,0.218,0.0812,0.1833,Barmer,2006,-0.145,0.5009,0.2006408,0.0414821,0.0017208,0.2243,0.3005,0.1973,0.0973,0.1735,Barmer,2006,-0.1558,0.6143,0.1911807,0.0472018,0.002228,0.2134,0.2915,0.1843,0.084,0.1613,Barmer,2006
301,-0.045,0.5099,0.2187363,0.0458927,0.0021061,0.2463,0.3363,0.2139,0.0963,0.1863,Barmer,2007,0.0656,0.4467,0.1833561,0.0325957,0.0010625,0.1995,0.2557,0.1796,0.1058,0.162,Barmer,2007,0.0535,0.6613,0.170035,0.0353128,0.001247,0.1819,0.2306,0.1644,0.1007,0.1494,Barmer,2007
302,0.0556,0.4151,0.1921633,0.0373402,0.0013943,0.2128,0.2777,0.1923,0.1046,0.1695,Barmer,2008,0.0539,0.418,0.1677169,0.034765,0.0012086,0.1836,0.2403,0.1644,0.0891,0.1458,Barmer,2008,0.0611,0.7029,0.1621289,0.0430067,0.0018496,0.1759,0.2335,0.1561,0.0799,0.1375,Barmer,2008
303,0.0298,0.3562,0.167755,0.0380347,0.0014466,0.1925,0.2714,0.1659,0.0613,0.1399,Barmer,2009,0.0391,0.421,0.1524799,0.0322074,0.0010373,0.1687,0.2248,0.1505,0.0754,0.1312,Barmer,2009,0.0424,0.6117,0.1454813,0.0394504,0.0015563,0.157,0.2077,0.14,0.0725,0.1232,Barmer,2009
304,-0.0216,0.5893,0.3036808,0.0565249,0.0031951,0.3364,0.4402,0.3003,0.1635,0.2672,Barmer,2010,-0.1366,0.5169,0.2423204,0.0422118,0.0017818,0.2664,0.343,0.2396,0.1388,0.2153,Barmer,2010,-0.1043,0.6183,0.2088332,0.0447644,0.0020039,0.2267,0.2948,0.2015,0.1132,0.1813,Barmer,2010
305,-0.199,0.6315,0.3383706,0.054926,0.0030169,0.3713,0.4731,0.3359,0.2017,0.3034,Barmer,2011,0.0586,0.5225,0.2603857,0.0345363,0.0011928,0.2793,0.3382,0.2591,0.1811,0.24,Barmer,2011,-0.0428,0.5451,0.2289402,0.0345395,0.001193,0.2441,0.2969,0.2259,0.1561,0.2089,Barmer,2011
306,0.0732,0.601,0.2842664,0.0549383,0.0030182,0.3065,0.3905,0.2762,0.1665,0.2505,Barmer,2012,0.069,0.4479,0.2201847,0.0331112,0.0010963,0.2359,0.2909,0.2165,0.1442,0.1992,Barmer,2012,0.0609,0.5386,0.1999547,0.0359665,0.0012936,0.2131,0.2654,0.1942,0.1261,0.1782,Barmer,2012
307,0.0832,0.613,0.285611,0.0626762,0.0039283,0.3245,0.4368,0.2889,0.1373,0.2496,Barmer,2013,0.03,0.5929,0.246101,0.0583977,0.0034103,0.2821,0.3938,0.2515,0.0964,0.2076,Barmer,2013,-0.0232,0.5863,0.2134179,0.0511739,0.0026188,0.2395,0.3269,0.2127,0.0953,0.1812,Barmer,2013
308,0.0579,0.6065,0.2352075,0.0782922,0.0061297,0.2912,0.465,0.2396,0.0579,0.1751,Barmer,2014,0.0573,0.5266,0.1920825,0.057977,0.0033613,0.2279,0.3468,0.1927,0.0573,0.1486,Barmer,2014,0.0644,0.5546,0.1776791,0.0538283,0.0028975,0.2055,0.3044,0.1742,0.0644,0.1394,Barmer,2014
309,0.033,0.6082,0.2510279,0.0468201,0.0021921,0.2788,0.3666,0.2486,0.1323,0.2202,Barmer,2015,-0.0447,0.5577,0.221834,0.0426777,0.0018214,0.2434,0.3154,0.2184,0.1235,0.1954,Barmer,2015,-0.0575,0.5822,0.1941734,0.041778,0.0017454,0.2095,0.268,0.1894,0.112,0.1705,Barmer,2015
310,-0.1792,0.6496,0.2735522,0.0545424,0.0029749,0.3014,0.3954,0.2671,0.1452,0.2387,Barmer,2016,-0.1567,0.624,0.2139854,0.0464335,0.0021561,0.2335,0.3065,0.2061,0.1121,0.1848,Barmer,2016,-0.1779,0.552,0.1950842,0.0467489,0.0021855,0.2107,0.2773,0.1856,0.0999,0.1663,Barmer,2016
311,-0.1167,0.5916,0.2515582,0.051196,0.002621,0.2798,0.3726,0.2482,0.1257,0.2179,Barmer,2017,-0.068,0.5487,0.2116154,0.0436057,0.0019015,0.2314,0.3011,0.2062,0.1153,0.1849,Barmer,2017,-0.0841,0.6069,0.2010405,0.0490472,0.0024056,0.2203,0.2939,0.1929,0.0983,0.1712,Barmer,2017
312,0.0677,0.4341,0.1814035,0.043367,0.0018807,0.2067,0.2886,0.1789,0.0703,0.152,Barmer,2018,-0.0359,0.4463,0.1637154,0.0381768,0.0014575,0.1837,0.2528,0.1611,0.0718,0.1376,Barmer,2018,-0.0481,0.5561,0.1585494,0.0413595,0.0017106,0.1765,0.2449,0.1536,0.067,0.1309,Barmer,2018
313,-0.0583,0.6725,0.2987835,0.0742419,0.0055119,0.345,0.4951,0.2917,0.0948,0.2449,Barmer,2019,-0.0109,0.5539,0.2271963,0.0576897,0.0033281,0.2622,0.3795,0.2242,0.0836,0.184,Barmer,2019,0.0142,0.6433,0.1974923,0.0554729,0.0030772,0.2232,0.3181,0.1911,0.0745,0.1598,Barmer,2019
314,0.0895,0.6342,0.2667547,0.0468458,0.0021945,0.2907,0.3714,0.2625,0.1563,0.2369,Barmer,2020,0.055,0.5535,0.2154565,0.0399942,0.0015995,0.2341,0.2998,0.2111,0.1246,0.1903,Barmer,2020,0.07,0.5556,0.1961227,0.042134,0.0017753,0.213,0.2778,0.1902,0.1059,0.1698,Barmer,2020
315,0.1487,0.6213,0.2842154,0.0636864,0.004056,0.3202,0.4406,0.2776,0.1487,0.2394,Bharatpur,2000,0.1383,0.5499,0.2469149,0.0478474,0.0022894,0.2702,0.3536,0.2387,0.1383,0.2143,Bharatpur,2000,0.1597,0.6859,0.3914596,0.103335,0.0106781,0.4732,0.6859,0.3911,0.1597,0.301,Bharatpur,2000
316,0.1417,0.6337,0.2533972,0.0584602,0.0034176,0.2844,0.3934,0.245,0.1417,0.2102,Bharatpur,2001,0.1599,0.6192,0.2508006,0.0502386,0.0025239,0.2715,0.3531,0.2412,0.1599,0.2168,Bharatpur,2001,0.1918,0.7196,0.4013833,0.1060536,0.0112474,0.4825,0.7196,0.393,0.1918,0.3136,Bharatpur,2001
317,0.1695,0.5956,0.2812216,0.0574575,0.0033014,0.3109,0.4158,0.2715,0.1695,0.2409,Bharatpur,2002,0.1649,0.6069,0.2971917,0.066356,0.0044031,0.3333,0.4591,0.2848,0.1649,0.2493,Bharatpur,2002,0.1823,0.7065,0.4469462,0.1134627,0.0128738,0.5363,0.7065,0.4629,0.1823,0.3611,Bharatpur,2002
318,0.0936,0.6962,0.3007556,0.0780856,0.0060974,0.3401,0.4832,0.286,0.1197,0.2446,Bharatpur,2003,0.1693,0.6645,0.319227,0.0568149,0.0032279,0.345,0.4407,0.3103,0.1902,0.2812,Bharatpur,2003,0.1978,0.7849,0.4879469,0.1019552,0.0103949,0.5557,0.751,0.4975,0.23,0.4253,Bharatpur,2003
319,0.1399,0.6886,0.283388,0.0656406,0.0043087,0.3146,0.4288,0.2715,0.1399,0.2384,Bharatpur,2004,0.1654,0.6716,0.2863129,0.0689244,0.0047506,0.3205,0.4468,0.2717,0.1654,0.2362,Bharatpur,2004,0.2098,0.7844,0.5747197,0.1237329,0.0153098,0.6666,0.7844,0.6122,0.2775,0.5109,Bharatpur,2004
