File Name,Dataset,District,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD13A3_006__1_km_monthly_NDVI_doy2009032_aid0027,_1_km_monthly_NDVI,Jaipur,aid0027,01/02/2009,13600,-0.1528,0.7637,"(-0.1528,0.7637)",0.3639919,0.1466662,0.021511,0.4678,0.7637,0.3152,-0.068,0.2504
MOD13A3_006__1_km_monthly_NDVI_doy2010001_aid0027,_1_km_monthly_NDVI,Jaipur,aid0027,01/01/2010,13601,-0.019,0.744,"(-0.019,0.744)",0.3530374,0.1511778,0.0228547,0.4734,0.744,0.3086,-0.019,0.225
MOD13A3_006__1_km_monthly_NDVI_doy2010032_aid0027,_1_km_monthly_NDVI,Jaipur,aid0027,01/02/2010,13601,0.046,0.7583,"(0.046,0.7583)",0.3327439,0.1576696,0.0248597,0.4465,0.7583,0.272,0.046,0.206
MOD13A3_006__1_km_monthly_NDVI_doy2011001_aid0027,_1_km_monthly_NDVI,Jaipur,aid0027,01/01/2011,13570,-0.1756,0.7448,"(-0.1756,0.7448)",0.4264003,0.1156678,0.013379,0.508875,0.7448,0.4206,0.0967,0.3431
MOD13A3_006__1_km_monthly_NDVI_doy2011032_aid0027,_1_km_monthly_NDVI,Jaipur,aid0027,01/02/2011,13589,-0.1823,0.7835,"(-0.1823,0.7835)",0.4678284,0.1368747,0.0187347,0.574,0.7835,0.459,0.0521,0.3648
MOD13A3_006__1_km_monthly_NDVI_doy2012001_aid0027,_1_km_monthly_NDVI,Jaipur,aid0027,01/01/2012,13596,-0.1788,0.7324,"(-0.1788,0.7324)",0.4010007,0.1232562,0.0151921,0.489025,0.7324,0.3881,0.0397,0.3061
MOD13A3_006__1_km_monthly_NDVI_doy2012032_aid0027,_1_km_monthly_NDVI,Jaipur,aid0027,01/02/2012,13601,-0.1867,0.7448,"(-0.1867,0.7448)",0.3812759,0.131667,0.0173362,0.4698,0.7448,0.3554,-0.0057,0.2796
MOD13A3_006__1_km_monthly_NDVI_doy2013001_aid0027,_1_km_monthly_NDVI,Jaipur,aid0027,01/01/2013,13567,-0.1847,0.7124,"(-0.1847,0.7124)",0.3871709,0.1106414,0.0122415,0.46925,0.7124,0.3818,0.063,0.3041
MOD13A3_006__1_km_monthly_NDVI_doy2013032_aid0027,_1_km_monthly_NDVI,Jaipur,aid0027,01/02/2013,13574,-0.1847,0.7831,"(-0.1847,0.7831)",0.4180732,0.145972,0.0213078,0.5258,0.7831,0.3992,-0.0256,0.3052
MOD13A3_006__1_km_monthly_NDVI_doy2014001_aid0027,_1_km_monthly_NDVI,Jaipur,aid0027,01/01/2014,13601,-0.0837,0.7778,"(-0.0837,0.7778)",0.438339,0.1244305,0.0154829,0.5353,0.7778,0.4349,0.0617,0.3435
MOD13A3_006__1_km_monthly_NDVI_doy2014032_aid0027,_1_km_monthly_NDVI,Jaipur,aid0027,01/02/2014,13601,0.0109,0.8109,"(0.0109,0.8109)",0.4711538,0.1444569,0.0208678,0.586,0.8109,0.4591,0.0283,0.3594
MOD13A3_006__1_km_monthly_NDVI_doy2015001_aid0027,_1_km_monthly_NDVI,Jaipur,aid0027,01/01/2015,13601,-0.1707,0.7563,"(-0.1707,0.7563)",0.4142637,0.1265687,0.0160196,0.5093,0.7563,0.4,0.0343,0.318
MOD13A3_006__1_km_monthly_NDVI_doy2015032_aid0027,_1_km_monthly_NDVI,Jaipur,aid0027,01/02/2015,13601,-0.0293,0.7788,"(-0.0293,0.7788)",0.4103203,0.1394253,0.0194394,0.5144,0.7788,0.386,-0.0155,0.3017
MOD13A3_006__1_km_monthly_NDVI_doy2016001_aid0027,_1_km_monthly_NDVI,Jaipur,aid0027,01/01/2016,13601,0.063,0.7413,"(0.063,0.7413)",0.3596228,0.128839,0.0165995,0.447,0.7284,0.3218,0.063,0.2582
MOD13A3_006__1_km_monthly_NDVI_doy2016032_aid0027,_1_km_monthly_NDVI,Jaipur,aid0027,01/02/2016,13601,0.0624,0.7909,"(0.0624,0.7909)",0.3659566,0.1473561,0.0217138,0.4661,0.7909,0.3177,0.0624,0.2483
MOD13A3_006__1_km_monthly_NDVI_doy2017001_aid0027,_1_km_monthly_NDVI,Jaipur,aid0027,01/01/2017,13601,0.0293,0.7802,"(0.0293,0.7802)",0.4225603,0.1269835,0.0161248,0.5167,0.7802,0.4125,0.0514,0.3249
MOD13A3_006__1_km_monthly_NDVI_doy2017032_aid0027,_1_km_monthly_NDVI,Jaipur,aid0027,01/02/2017,13601,0.0175,0.7985,"(0.0175,0.7985)",0.4104161,0.1363857,0.0186011,0.5015,0.7929,0.3926,0.0175,0.3065
MOD13A3_006__1_km_monthly_NDVI_doy2018001_aid0027,_1_km_monthly_NDVI,Jaipur,aid0027,01/01/2018,13601,-0.0328,0.7657,"(-0.0328,0.7657)",0.3514838,0.1234107,0.0152302,0.4209,0.6635,0.3161,0.047,0.259
MOD13A3_006__1_km_monthly_NDVI_doy2018032_aid0027,_1_km_monthly_NDVI,Jaipur,aid0027,01/02/2018,13601,0.0503,0.7825,"(0.0503,0.7825)",0.339904,0.1331623,0.0177322,0.4071,0.6554,0.2949,0.0503,0.2415
MOD13A3_006__1_km_monthly_NDVI_doy2019001_aid0027,_1_km_monthly_NDVI,Jaipur,aid0027,01/01/2019,13601,0.0452,0.7507,"(0.0452,0.7507)",0.3906766,0.1179571,0.0139139,0.4669,0.712,0.3708,0.0604,0.303
MOD13A3_006__1_km_monthly_NDVI_doy2019032_aid0027,_1_km_monthly_NDVI,Jaipur,aid0027,01/02/2019,13601,0.0559,0.7896,"(0.0559,0.7896)",0.392771,0.1337643,0.0178929,0.4774,0.7559,0.3628,0.0559,0.2912
MOD13A3_006__1_km_monthly_NDVI_doy2020001_aid0027,_1_km_monthly_NDVI,Jaipur,aid0027,01/01/2020,13579,-0.181,0.7764,"(-0.181,0.7764)",0.4378251,0.129311,0.0167213,0.5301,0.7764,0.4285,0.071,0.34215
MOD13A3_006__1_km_monthly_NDVI_doy2020032_aid0027,_1_km_monthly_NDVI,Jaipur,aid0027,01/02/2020,13585,-0.1905,0.8188,"(-0.1905,0.8188)",0.4196855,0.1407469,0.0198097,0.5158,0.8188,0.4006,0.0229,0.3123
MOD13A3_006__1_km_monthly_NDVI_doy2021001_aid0027,_1_km_monthly_NDVI,Jaipur,aid0027,01/01/2021,13601,-0.1087,0.7913,"(-0.1087,0.7913)",0.4192581,0.1294413,0.0167551,0.5106,0.7913,0.4034,0.0508,0.3218
MOD13A3_006__1_km_monthly_NDVI_doy2021032_aid0027,_1_km_monthly_NDVI,Jaipur,aid0027,01/02/2021,13601,-0.1421,0.8097,"(-0.1421,0.8097)",0.3979381,0.1321545,0.0174648,0.4837,0.7613,0.3737,0.0643,0.2978
MOD13A3_006__1_km_monthly_NDVI_doy2000032_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/02/2000,45843,-0.1937,0.4436,"(-0.1937,0.4436)",0.1049195,0.0242856,0.0005898,0.1108,0.1367,0.102,0.0676,0.0935
MOD13A3_006__1_km_monthly_NDVI_doy2001001_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/01/2001,45851,-0.1321,0.4222,"(-0.1321,0.4222)",0.102867,0.02214,0.0004902,0.1158,0.1575,0.1005,0.0474,0.0879
MOD13A3_006__1_km_monthly_NDVI_doy2001032_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/02/2001,45852,-0.1827,0.4453,"(-0.1827,0.4453)",0.0987234,0.0210022,0.0004411,0.1092,0.1449,0.0962,0.0521,0.0854
MOD13A3_006__1_km_monthly_NDVI_doy2002001_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/01/2002,45852,0.0023,0.4774,"(0.0023,0.4774)",0.1245177,0.0279353,0.0007804,0.14,0.1911,0.1215,0.0556,0.1059
MOD13A3_006__1_km_monthly_NDVI_doy2002032_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/02/2002,45853,-0.0682,0.4214,"(-0.0682,0.4214)",0.1154827,0.0263279,0.0006932,0.1285,0.1738,0.112,0.0542,0.0983
MOD13A3_006__1_km_monthly_NDVI_doy2003001_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/01/2003,45853,-0.0012,0.3889,"(-0.0012,0.3889)",0.0854227,0.0172858,0.0002988,0.0915,0.1144,0.0836,0.0534,0.0762
MOD13A3_006__1_km_monthly_NDVI_doy2003032_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/02/2003,45852,0.0365,0.5009,"(0.0365,0.5009)",0.0802449,0.019102,0.0003649,0.0843,0.1038,0.0776,0.0518,0.0713
MOD13A3_006__1_km_monthly_NDVI_doy2004001_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/01/2004,45853,0.0491,0.5799,"(0.0491,0.5799)",0.1432397,0.0409049,0.0016732,0.1645,0.2396,0.1375,0.0491,0.1144
MOD13A3_006__1_km_monthly_NDVI_doy2004032_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/02/2004,45853,-0.0726,0.5117,"(-0.0726,0.5117)",0.1365578,0.0422013,0.0017809,0.1566,0.2302,0.1284,0.0413,0.1075
MOD13A3_006__1_km_monthly_NDVI_doy2005001_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/01/2005,45853,0.0142,0.5442,"(0.0142,0.5442)",0.0942192,0.0266726,0.0007114,0.1014,0.133,0.0897,0.0489,0.0803
MOD13A3_006__1_km_monthly_NDVI_doy2005032_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/02/2005,45853,0.0327,0.5716,"(0.0327,0.5716)",0.0913557,0.0289525,0.0008382,0.0963,0.1243,0.0858,0.0496,0.0776
MOD13A3_006__1_km_monthly_NDVI_doy2006001_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/01/2006,45853,-0.0585,0.5064,"(-0.0585,0.5064)",0.0978268,0.0313325,0.0009817,0.1066,0.1468,0.0927,0.0405,0.0798
MOD13A3_006__1_km_monthly_NDVI_doy2006032_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/02/2006,45853,-0.0983,0.5557,"(-0.0983,0.5557)",0.1006336,0.0373279,0.0013934,0.1061,0.1434,0.0936,0.0444,0.0812
MOD13A3_006__1_km_monthly_NDVI_doy2007001_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/01/2007,45838,-0.1988,0.5783,"(-0.1988,0.5783)",0.1260935,0.038955,0.0015175,0.1392,0.1911,0.1208,0.0545,0.1046
MOD13A3_006__1_km_monthly_NDVI_doy2007032_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/02/2007,45842,-0.1988,0.6338,"(-0.1988,0.6338)",0.1267359,0.04594,0.0021105,0.1354,0.184,0.1177,0.0561,0.103
MOD13A3_006__1_km_monthly_NDVI_doy2008001_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/01/2008,45850,-0.145,0.53,"(-0.145,0.53)",0.1137299,0.0330789,0.0010942,0.1247,0.1689,0.1083,0.0532,0.0952
MOD13A3_006__1_km_monthly_NDVI_doy2008032_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/02/2008,45850,-0.126,0.5574,"(-0.126,0.5574)",0.1080898,0.0374743,0.0014043,0.1147,0.1532,0.1001,0.0512,0.089
MOD13A3_006__1_km_monthly_NDVI_doy2009001_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/01/2009,45853,0.0358,0.604,"(0.0358,0.604)",0.1051186,0.0402592,0.0016208,0.1091,0.1439,0.0959,0.0511,0.0859
MOD13A3_006__1_km_monthly_NDVI_doy2009032_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/02/2009,45853,0.0391,0.5908,"(0.0391,0.5908)",0.1104403,0.0462763,0.0021415,0.1114,0.1454,0.099,0.0549,0.0887
MOD13A3_006__1_km_monthly_NDVI_doy2010001_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/01/2010,45853,0.0374,0.5873,"(0.0374,0.5873)",0.0959233,0.0305759,0.0009349,0.1013,0.1313,0.0908,0.0525,0.0813
MOD13A3_006__1_km_monthly_NDVI_doy2010032_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/02/2010,45853,0.0335,0.6403,"(0.0335,0.6403)",0.0916294,0.0339461,0.0011523,0.0961,0.1268,0.0848,0.045,0.0756
MOD13A3_006__1_km_monthly_NDVI_doy2011001_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/01/2011,45849,-0.1695,0.6003,"(-0.1695,0.6003)",0.1547778,0.0379153,0.0014376,0.1733,0.2351,0.1523,0.0703,0.1321
MOD13A3_006__1_km_monthly_NDVI_doy2011032_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/02/2011,45853,-0.1655,0.6731,"(-0.1655,0.6731)",0.1468992,0.046866,0.0021964,0.1587,0.2133,0.1392,0.0677,0.1223
MOD13A3_006__1_km_monthly_NDVI_doy2012001_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/01/2012,45842,-0.1638,0.599,"(-0.1638,0.599)",0.1558929,0.0404112,0.0016331,0.175,0.241,0.1509,0.0651,0.131
MOD13A3_006__1_km_monthly_NDVI_doy2012032_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/02/2012,45845,-0.1804,0.583,"(-0.1804,0.583)",0.150953,0.0452293,0.0020457,0.1667,0.2301,0.1433,0.0651,0.1244
MOD13A3_006__1_km_monthly_NDVI_doy2013001_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/01/2013,45853,0.0571,0.6206,"(0.0571,0.6206)",0.1410633,0.0365363,0.0013349,0.1579,0.217,0.1364,0.0606,0.1185
MOD13A3_006__1_km_monthly_NDVI_doy2013032_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/02/2013,45853,0.0575,0.6911,"(0.0575,0.6911)",0.1376546,0.0528391,0.002792,0.1492,0.2107,0.1255,0.0575,0.1082
MOD13A3_006__1_km_monthly_NDVI_doy2014001_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/01/2014,45853,0.0558,0.6068,"(0.0558,0.6068)",0.1267975,0.0379447,0.0014398,0.1375,0.1834,0.1215,0.0622,0.1069
MOD13A3_006__1_km_monthly_NDVI_doy2014032_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/02/2014,45853,0.0571,0.6746,"(0.0571,0.6746)",0.1282057,0.0488788,0.0023891,0.1353,0.1825,0.1182,0.0571,0.1038
MOD13A3_006__1_km_monthly_NDVI_doy2015001_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/01/2015,45853,0.045,0.654,"(0.045,0.654)",0.1104973,0.0423969,0.0017975,0.118,0.1607,0.1019,0.0473,0.0895
MOD13A3_006__1_km_monthly_NDVI_doy2015032_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/02/2015,45853,0.0441,0.6293,"(0.0441,0.6293)",0.1109202,0.04745,0.0022515,0.1159,0.1591,0.0984,0.0441,0.0871
MOD13A3_006__1_km_monthly_NDVI_doy2016001_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/01/2016,45851,-0.1722,0.6936,"(-0.1722,0.6936)",0.141853,0.0478838,0.0022929,0.1552,0.214,0.1346,0.059,0.116
MOD13A3_006__1_km_monthly_NDVI_doy2016032_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/02/2016,45853,-0.1475,0.7256,"(-0.1475,0.7256)",0.1394256,0.0536174,0.0028748,0.15,0.208,0.1285,0.061,0.1113
MOD13A3_006__1_km_monthly_NDVI_doy2017001_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/01/2017,45853,0.0496,0.727,"(0.0496,0.727)",0.1291687,0.0474507,0.0022516,0.1401,0.1939,0.1209,0.052,0.1042
MOD13A3_006__1_km_monthly_NDVI_doy2017032_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/02/2017,45853,0.0486,0.6922,"(0.0486,0.6922)",0.1220352,0.052683,0.0027755,0.1301,0.1841,0.1093,0.0486,0.0941
MOD13A3_006__1_km_monthly_NDVI_doy2018001_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/01/2018,45853,0.0541,0.6458,"(0.0541,0.6458)",0.125497,0.0420843,0.0017711,0.1359,0.1855,0.1165,0.0541,0.1028
MOD13A3_006__1_km_monthly_NDVI_doy2018032_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/02/2018,45853,0.0503,0.64,"(0.0503,0.64)",0.1271301,0.0502446,0.0025245,0.1363,0.1912,0.1125,0.0503,0.0997
MOD13A3_006__1_km_monthly_NDVI_doy2019001_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/01/2019,45853,0.0416,0.6063,"(0.0416,0.6063)",0.1097168,0.0420992,0.0017723,0.1185,0.1663,0.0999,0.0416,0.0866
MOD13A3_006__1_km_monthly_NDVI_doy2019032_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/02/2019,45853,0.0346,0.6578,"(0.0346,0.6578)",0.1127716,0.058748,0.0034513,0.1178,0.1716,0.0943,0.0346,0.0819
MOD13A3_006__1_km_monthly_NDVI_doy2020001_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/01/2020,45853,0.0437,0.5963,"(0.0437,0.5963)",0.1257925,0.0514709,0.0026492,0.142,0.2137,0.1137,0.0437,0.0942
MOD13A3_006__1_km_monthly_NDVI_doy2020032_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/02/2020,45853,0.0477,0.6561,"(0.0477,0.6561)",0.1310984,0.0666457,0.0044417,0.1433,0.2208,0.1099,0.0477,0.0916
MOD13A3_006__1_km_monthly_NDVI_doy2021001_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/01/2021,45853,-0.1354,0.6191,"(-0.1354,0.6191)",0.1361981,0.0452481,0.0020474,0.1476,0.202,0.1271,0.0581,0.1113
MOD13A3_006__1_km_monthly_NDVI_doy2021032_aid0028,_1_km_monthly_NDVI,Jaisalmer,aid0028,01/02/2021,45853,-0.1382,0.6476,"(-0.1382,0.6476)",0.1371757,0.0571092,0.0032615,0.146,0.2061,0.1227,0.0553,0.1059
MOD13A3_006__1_km_monthly_NDVI_doy2000032_aid0029,_1_km_monthly_NDVI,Jalor,aid0029,01/02/2000,12932,0.0726,0.5116,"(0.0726,0.5116)",0.2015966,0.057908,0.0033533,0.2277,0.323,0.1872,0.0726,0.1641
MOD13A3_006__1_km_monthly_NDVI_doy2001001_aid0029,_1_km_monthly_NDVI,Jalor,aid0029,01/01/2001,12932,0.0598,0.6827,"(0.0598,0.6827)",0.2341535,0.0682195,0.0046539,0.258,0.3577,0.2151,0.0921,0.1915
MOD13A3_006__1_km_monthly_NDVI_doy2001032_aid0029,_1_km_monthly_NDVI,Jalor,aid0029,01/02/2001,12932,0.0655,0.6827,"(0.0655,0.6827)",0.2281639,0.0670315,0.0044932,0.2527,0.3533,0.2076,0.0853,0.1856
MOD13A3_006__1_km_monthly_NDVI_doy2002001_aid0029,_1_km_monthly_NDVI,Jalor,aid0029,01/01/2002,12932,0.0601,0.6815,"(0.0601,0.6815)",0.2457977,0.0744057,0.0055362,0.2737,0.3864,0.2272,0.0876,0.1985
MOD13A3_006__1_km_monthly_NDVI_doy2002032_aid0029,_1_km_monthly_NDVI,Jalor,aid0029,01/02/2002,12932,0.0575,0.6831,"(0.0575,0.6831)",0.2436262,0.0742595,0.0055145,0.2751,0.395,0.2228,0.0753,0.1951
MOD13A3_006__1_km_monthly_NDVI_doy2003001_aid0029,_1_km_monthly_NDVI,Jalor,aid0029,01/01/2003,12932,0.0522,0.6683,"(0.0522,0.6683)",0.2124465,0.0748427,0.0056014,0.2386,0.3478,0.1913,0.0569,0.1658
MOD13A3_006__1_km_monthly_NDVI_doy2003032_aid0029,_1_km_monthly_NDVI,Jalor,aid0029,01/02/2003,12931,-0.0997,0.5916,"(-0.0997,0.5916)",0.1943052,0.0684355,0.0046834,0.2248,0.338,0.1744,0.0424,0.1493
MOD13A3_006__1_km_monthly_NDVI_doy2004001_aid0029,_1_km_monthly_NDVI,Jalor,aid0029,01/01/2004,12932,0.0692,0.6993,"(0.0692,0.6993)",0.2996411,0.0881506,0.0077705,0.3377,0.4815,0.2737,0.0981,0.2417
MOD13A3_006__1_km_monthly_NDVI_doy2004032_aid0029,_1_km_monthly_NDVI,Jalor,aid0029,01/02/2004,12932,0.0745,0.6731,"(0.0745,0.6731)",0.2925624,0.0854308,0.0072984,0.3315,0.476,0.2668,0.0908,0.2351
MOD13A3_006__1_km_monthly_NDVI_doy2005001_aid0029,_1_km_monthly_NDVI,Jalor,aid0029,01/01/2005,12932,0.0701,0.6703,"(0.0701,0.6703)",0.254778,0.0975401,0.0095141,0.2909,0.4399,0.223,0.0701,0.1915
MOD13A3_006__1_km_monthly_NDVI_doy2005032_aid0029,_1_km_monthly_NDVI,Jalor,aid0029,01/02/2005,12932,0.0742,0.6448,"(0.0742,0.6448)",0.2411257,0.0886593,0.0078605,0.2758,0.4132,0.211,0.0742,0.1841
MOD13A3_006__1_km_monthly_NDVI_doy2006001_aid0029,_1_km_monthly_NDVI,Jalor,aid0029,01/01/2006,12932,0.0691,0.6878,"(0.0691,0.6878)",0.2607264,0.0988811,0.0097775,0.303025,0.4689,0.2299,0.0691,0.1924
MOD13A3_006__1_km_monthly_NDVI_doy2006032_aid0029,_1_km_monthly_NDVI,Jalor,aid0029,01/02/2006,12932,0.0757,0.657,"(0.0757,0.657)",0.2443291,0.0865259,0.0074867,0.2792,0.4183,0.2184,0.0757,0.1864
MOD13A3_006__1_km_monthly_NDVI_doy2007001_aid0029,_1_km_monthly_NDVI,Jalor,aid0029,01/01/2007,12932,-0.1469,0.7263,"(-0.1469,0.7263)",0.3264037,0.1003022,0.0100605,0.3775,0.5536,0.2986,0.0841,0.2601
MOD13A3_006__1_km_monthly_NDVI_doy2007032_aid0029,_1_km_monthly_NDVI,Jalor,aid0029,01/02/2007,12932,0.0108,0.7726,"(0.0108,0.7726)",0.3073453,0.0896081,0.0080296,0.353225,0.5134,0.2858,0.0863,0.2463
MOD13A3_006__1_km_monthly_NDVI_doy2008001_aid0029,_1_km_monthly_NDVI,Jalor,aid0029,01/01/2008,12932,-0.1157,0.7703,"(-0.1157,0.7703)",0.289138,0.1045546,0.0109317,0.337425,0.5159,0.255,0.0424,0.2182
MOD13A3_006__1_km_monthly_NDVI_doy2008032_aid0029,_1_km_monthly_NDVI,Jalor,aid0029,01/02/2008,12932,0.0662,0.7449,"(0.0662,0.7449)",0.2730592,0.097803,0.0095654,0.3181,0.4873,0.2429,0.0662,0.2053
MOD13A3_006__1_km_monthly_NDVI_doy2009001_aid0029,_1_km_monthly_NDVI,Jalor,aid0029,01/01/2009,12932,0.0571,0.7204,"(0.0571,0.7204)",0.275203,0.1083444,0.0117385,0.325025,0.5089,0.23975,0.0571,0.2022
MOD13A3_006__1_km_monthly_NDVI_doy2009032_aid0029,_1_km_monthly_NDVI,Jalor,aid0029,01/02/2009,12932,0.0666,0.7004,"(0.0666,0.7004)",0.2368363,0.0742424,0.0055119,0.2748,0.405,0.2157,0.0666,0.188
MOD13A3_006__1_km_monthly_NDVI_doy2010001_aid0029,_1_km_monthly_NDVI,Jalor,aid0029,01/01/2010,12932,0.0375,0.6803,"(0.0375,0.6803)",0.2558842,0.1009963,0.0102002,0.298,0.4602,0.2194,0.0375,0.1898
MOD13A3_006__1_km_monthly_NDVI_doy2010032_aid0029,_1_km_monthly_NDVI,Jalor,aid0029,01/02/2010,12932,0.0603,0.6278,"(0.0603,0.6278)",0.2410716,0.0863192,0.007451,0.2839,0.4361,0.21165,0.0603,0.1824
MOD13A3_006__1_km_monthly_NDVI_doy2011001_aid0029,_1_km_monthly_NDVI,Jalor,aid0029,01/01/2011,12931,-0.1321,0.7466,"(-0.1321,0.7466)",0.3478231,0.107599,0.0115775,0.41425,0.6315,0.3277,0.0589,0.2694
MOD13A3_006__1_km_monthly_NDVI_doy2011032_aid0029,_1_km_monthly_NDVI,Jalor,aid0029,01/02/2011,12932,0.0013,0.7831,"(0.0013,0.7831)",0.3531051,0.1038371,0.0107821,0.4149,0.6196,0.33335,0.0738,0.2784
MOD13A3_006__1_km_monthly_NDVI_doy2012001_aid0029,_1_km_monthly_NDVI,Jalor,aid0029,01/01/2012,12931,-0.0812,0.7096,"(-0.0812,0.7096)",0.3107896,0.0821296,0.0067453,0.3501,0.4907,0.2921,0.1169,0.2562
MOD13A3_006__1_km_monthly_NDVI_doy2012032_aid0029,_1_km_monthly_NDVI,Jalor,aid0029,01/02/2012,12932,-0.0758,0.6896,"(-0.0758,0.6896)",0.2973491,0.0746507,0.0055727,0.3337,0.4625,0.2795,0.119,0.2478
MOD13A3_006__1_km_monthly_NDVI_doy2013001_aid0029,_1_km_monthly_NDVI,Jalor,aid0029,01/01/2013,12932,0.0566,0.7009,"(0.0566,0.7009)",0.2991299,0.0995025,0.0099007,0.3451,0.5145,0.2677,0.0651,0.2321
MOD13A3_006__1_km_monthly_NDVI_doy2013032_aid0029,_1_km_monthly_NDVI,Jalor,aid0029,01/02/2013,12932,0.0652,0.7081,"(0.0652,0.7081)",0.3166408,0.1079385,0.0116507,0.386025,0.6145,0.2867,0.0652,0.233675
MOD13A3_006__1_km_monthly_NDVI_doy2014001_aid0029,_1_km_monthly_NDVI,Jalor,aid0029,01/01/2014,12932,0.0647,0.7131,"(0.0647,0.7131)",0.3342045,0.0980408,0.009612,0.384925,0.5627,0.3081,0.0885,0.2663
MOD13A3_006__1_km_monthly_NDVI_doy2014032_aid0029,_1_km_monthly_NDVI,Jalor,aid0029,01/02/2014,12932,0.0818,0.6928,"(0.0818,0.6928)",0.3199694,0.0891961,0.007956,0.3736,0.5533,0.2989,0.0818,0.2533
MOD13A3_006__1_km_monthly_NDVI_doy2015001_aid0029,_1_km_monthly_NDVI,Jalor,aid0029,01/01/2015,12932,0.0777,0.679,"(0.0777,0.679)",0.310508,0.0929844,0.0086461,0.3603,0.5313,0.2865,0.0777,0.2463
MOD13A3_006__1_km_monthly_NDVI_doy2015032_aid0029,_1_km_monthly_NDVI,Jalor,aid0029,01/02/2015,12932,0.0752,0.6157,"(0.0752,0.6157)",0.2933981,0.0797794,0.0063647,0.3487,0.5206,0.2752,0.0752,0.2331
MOD13A3_006__1_km_monthly_NDVI_doy2016001_aid0029,_1_km_monthly_NDVI,Jalor,aid0029,01/01/2016,12931,0.0062,0.804,"(0.0062,0.804)",0.3228773,0.1046498,0.0109516,0.3834,0.589,0.2985,0.0594,0.2463
MOD13A3_006__1_km_monthly_NDVI_doy2016032_aid0029,_1_km_monthly_NDVI,Jalor,aid0029,01/02/2016,12932,0.0248,0.7531,"(0.0248,0.7531)",0.3226117,0.1030229,0.0106137,0.3888,0.6097,0.30415,0.0248,0.2411
MOD13A3_006__1_km_monthly_NDVI_doy2017001_aid0029,_1_km_monthly_NDVI,Jalor,aid0029,01/01/2017,12930,-0.1238,0.8148,"(-0.1238,0.8148)",0.3557703,0.1042554,0.0108692,0.4163,0.6159,0.3367,0.0836,0.283
MOD13A3_006__1_km_monthly_NDVI_doy2017032_aid0029,_1_km_monthly_NDVI,Jalor,aid0029,01/02/2017,12931,-0.1421,0.7678,"(-0.1421,0.7678)",0.335496,0.0933673,0.0087174,0.39405,0.5846,0.3232,0.0766,0.26685
